id_key	nmea_telegram	update_utcdate
5893	$PSCMSM2,140912.00,A,DST,7,,22.25,15*34	2018-04-20 14:12:18.263
5894	$PSCMSM2,140912.00,V,TS,2,C,0.00,15*16	2018-04-20 14:12:18.347
5895	$PSCMSM2,140912.00,V,TS,2,F,1.00,15*12	2018-04-20 14:12:18.430
5896	$PSCMSM2,140912.00,V,TS,2,O,4.06,15*18	2018-04-20 14:12:18.513
5897	$PSCMGLL,5306.34,N,00953.78,W,141213.00,A,A*62	2018-04-20 14:12:18.697
5898	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:12:18.957
5899	$PSCMSM2,140913.00,V,TSP,1,Y,-0.02,1*44	2018-04-20 14:12:19.210
5900	$PSCMSM2,140913.00,V,TS,2,C,0.00,1*22	2018-04-20 14:12:19.460
5901	$PSCMSM2,140913.00,V,TS,2,F,1.00,1*26	2018-04-20 14:12:19.540
5902	$PSCMSM2,140913.00,A,TEY,1,O,4.94,15*49	2018-04-20 14:12:19.707
5903	$PSCMSM2,140913.00,A,TEY,1,F,0.00,15*49	2018-04-20 14:12:19.877
5904	$PSCMGLL,5306.34,N,00953.78,W,141215.00,A,A*64	2018-04-20 14:12:20.063
5905	$PSCMZDA,140914.00,20,04,2018,00,00*78	2018-04-20 14:12:20.243
5906	$PSCMSM2,140914.00,V,DST,1,,73.50,15*25	2018-04-20 14:12:20.410
5907	$PSCMSM2,140914.00,V,TSP,1,X,0.26,1*69	2018-04-20 14:12:20.490
5908	$PSCMSM2,140914.00,V,TSP,1,Y,-0.02,1*43	2018-04-20 14:12:20.577
5909	$PSCMSM2,140914.00,V,DST,7,,22.13,15*20	2018-04-20 14:12:20.663
5910	$PSCMSM2,140914.00,V,TS,2,C,0.00,1*25	2018-04-20 14:12:20.823
5911	$PSCMSM2,140914.00,V,TS,2,F,1.00,1*21	2018-04-20 14:12:20.907
5912	$PSCMSM2,140914.00,A,TEY,1,H,4.94,15*49	2018-04-20 14:12:21.330
5913	$PSCMGLL,5306.34,N,00953.78,W,141216.00,A,A*67	2018-04-20 14:12:21.430
5914	$PSCMVTG,123.00,T,127.00,M,1.30,N,2.41,K,A*38	2018-04-20 14:12:21.527
5915	$PSCMZDA,140915.00,20,04,2018,00,00*79	2018-04-20 14:12:21.610
5916	$PSCMDBS,293.64,f,89.50,M,48.94,F*24	2018-04-20 14:12:21.690
5917	$PSCMSM2,140915.00,V,DST,1,,73.25,15*26	2018-04-20 14:12:21.773
5918	$PSCMSM2,140915.00,V,TSP,1,X,0.26,1*68	2018-04-20 14:12:21.857
5919	$PSCMSM2,140915.00,V,TSP,1,Y,-0.02,1*42	2018-04-20 14:12:21.943
5920	$PSCMSM2,140915.00,A,DST,7,,22.06,15*32	2018-04-20 14:12:22.030
5921	$PSCMSM2,140915.00,A,TS,2,F,0.00,1*36	2018-04-20 14:12:22.110
5922	$PSCMSM2,140915.00,V,TS,2,C,0.00,1*24	2018-04-20 14:12:22.273
5923	$PSCMGLL,5306.34,N,00953.78,W,141217.00,A,A*66	2018-04-20 14:12:22.797
5924	$PSCMVTG,116.00,T,120.00,M,1.30,N,2.41,K,A*39	2018-04-20 14:12:22.903
5925	$PSCMDBS,293.64,f,89.50,M,48.94,F*24	2018-04-20 14:12:23.057
5926	$PSCMSM2,140917.00,V,TSP,1,Y,-0.02,1*40	2018-04-20 14:12:23.310
5927	$PSCMSM2,140917.00,V,DST,7,,22.00,15*21	2018-04-20 14:12:23.397
5928	$PSCMSM2,140917.00,V,TS,2,C,0.00,0*27	2018-04-20 14:12:23.560
5929	$PSCMSM2,140917.00,V,TS,2,F,0.00,0*22	2018-04-20 14:12:23.640
5930	$PSCMSM2,140917.00,A,TEY,1,C,0.00,15*48	2018-04-20 14:12:23.890
5931	$PSCMGLL,5306.34,N,00953.78,W,141219.00,A,A*68	2018-04-20 14:12:24.163
5932	$PSCMVTG,108.00,T,112.00,M,1.40,N,2.59,K,A*39	2018-04-20 14:12:24.260
5933	$PSCMZDA,140918.00,20,04,2018,00,00*74	2018-04-20 14:12:24.343
5934	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:12:24.423
5935	$PSCMSM2,140918.00,V,TSP,1,X,0.25,1*66	2018-04-20 14:12:24.590
5936	$PSCMSM2,140918.00,A,DST,7,,21.94,15*37	2018-04-20 14:12:24.763
5937	$PSCMSM2,140918.00,V,TS,2,O,4.06,0*26	2018-04-20 14:12:25.007
5938	$PSCMSM2,140918.00,V,TS,2,H,4.06,0*21	2018-04-20 14:12:25.087
5939	$PSCMSM2,140918.00,A,TEY,1,O,4.94,15*42	2018-04-20 14:12:25.173
5940	$PSCMSM2,140918.00,A,TEY,1,C,0.00,15*47	2018-04-20 14:12:25.257
5941	$PSCMSM2,140918.00,A,TEY,1,F,0.00,15*42	2018-04-20 14:12:25.343
5942	$PSCMSM2,140918.00,A,TEY,1,H,4.94,15*45	2018-04-20 14:12:25.430
5943	$PSCMGLL,5306.34,N,00953.78,W,141220.00,A,A*62	2018-04-20 14:12:25.530
5944	$PSCMVTG,98.00,T,102.00,M,1.40,N,2.59,K,A*00	2018-04-20 14:12:25.623
5945	$PSCMZDA,140919.00,20,04,2018,00,00*75	2018-04-20 14:12:25.710
5946	$PSCMDBS,302.45,f,92.19,M,50.41,F*28	2018-04-20 14:12:25.787
5947	$PSCMSM2,140919.00,A,TSP,1,Y,0.01,3*75	2018-04-20 14:12:25.957
5948	$PSCMSM2,140919.00,V,TSP,1,X,0.24,3*64	2018-04-20 14:12:26.040
5949	$PSCMSM2,140919.00,V,TS,2,O,4.06,0*27	2018-04-20 14:12:26.287
5950	$PSCMSM2,140919.00,V,TS,2,C,0.00,0*29	2018-04-20 14:12:26.370
5951	$PSCMSM2,140919.00,V,TS,2,H,4.06,0*20	2018-04-20 14:12:26.450
5952	$PSCMSM2,140919.00,A,TEY,1,C,0.00,15*46	2018-04-20 14:12:26.620
5953	$PSCMSM2,140920.00,A,TEY,1,F,0.00,15*49	2018-04-20 14:12:26.707
5954	$PSCMSM2,140920.00,A,TEY,1,H,5.13,15*40	2018-04-20 14:12:26.790
5955	$PSCMGLL,5306.3399,N,00953.7795,W,141222.00,A,A*64	2018-04-20 14:12:26.900
5956	$PSCMVTG,100.00,T,103.00,M,1.50,N,2.78,K,A*33	2018-04-20 14:12:27.020
5957	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:12:27.160
5958	$PSCMSM2,140921.00,A,DST,1,,71.50,15*36	2018-04-20 14:12:27.247
5959	$PSCMSM2,140921.00,V,TS,2,F,0.00,0*27	2018-04-20 14:12:27.580
5960	$PSCMSM2,140921.00,V,TS,2,C,0.00,0*22	2018-04-20 14:12:27.740
5961	$PSCMSM2,140921.00,A,TEY,1,O,5.00,15*44	2018-04-20 14:12:27.907
5962	$PSCMSM2,140921.00,A,TEY,1,F,0.00,15*48	2018-04-20 14:12:28.080
5963	$PSCMSM2,140921.00,A,TEY,1,H,5.00,15*43	2018-04-20 14:12:28.163
5964	$PSCMGLL,5306.34,N,00953.78,W,141223.00,A,A*61	2018-04-20 14:12:28.263
5965	$PSCMVTG,111.00,T,115.00,M,1.50,N,2.78,K,A*34	2018-04-20 14:12:28.980
5966	$PSCMDBS,293.64,f,89.50,M,48.94,F*24	2018-04-20 14:12:29.033
5967	$PSCMSM2,140922.00,V,DST,1,,71.06,15*21	2018-04-20 14:12:29.080
5968	$PSCMSM2,140922.00,V,DST,7,,21.75,15*26	2018-04-20 14:12:29.090
5969	$PSCMSM2,140922.00,V,TS,2,F,0.00,0*24	2018-04-20 14:12:29.167
5970	$PSCMSM2,140922.00,V,TS,2,C,0.00,0*21	2018-04-20 14:12:29.190
5971	$PSCMSM2,140922.00,V,TS,2,H,4.06,0*28	2018-04-20 14:12:29.190
5972	$PSCMSM2,140922.00,A,TEY,1,O,5.13,15*45	2018-04-20 14:12:29.273
5973	$PSCMSM2,140922.00,A,TEY,1,H,5.13,15*42	2018-04-20 14:12:29.530
5974	$PSCMGLL,5306.34,N,00953.78,W,141224.00,A,A*66	2018-04-20 14:12:29.630
5975	$PSCMVTG,130.00,T,134.00,M,1.40,N,2.59,K,A*36	2018-04-20 14:12:29.727
5976	$PSCMSM2,140923.00,V,DST,1,,70.75,15*25	2018-04-20 14:12:29.973
5977	$PSCMSM2,140923.00,A,TS,2,F,1.00,1*32	2018-04-20 14:12:30.310
5978	$PSCMSM2,140923.00,V,TS,2,C,0.00,1*21	2018-04-20 14:12:30.470
5979	$PSCMSM2,140923.00,V,TS,2,H,4.06,1*28	2018-04-20 14:12:30.550
5980	$PSCMSM2,140923.00,A,TEY,1,O,5.13,15*44	2018-04-20 14:12:30.637
5981	$PSCMSM2,140924.00,A,TEY,1,C,0.00,15*48	2018-04-20 14:12:30.723
5982	$PSCMSM2,140924.00,A,TEY,1,H,5.13,15*44	2018-04-20 14:12:30.893
5983	$PSCMGLL,5306.3392,N,00953.7778,W,141226.00,A,A*68	2018-04-20 14:12:31.000
5984	$PSCMVTG,131.00,T,134.00,M,1.30,N,2.41,K,A*39	2018-04-20 14:12:31.100
5985	$PSCMSM2,140925.00,A,DST,7,,21.50,15*31	2018-04-20 14:12:31.600
5986	$PSCMSM2,140925.00,A,TS,2,C,0.00,0*31	2018-04-20 14:12:31.683
5987	$PSCMSM2,140925.00,V,TS,2,F,1.00,0*22	2018-04-20 14:12:31.763
5988	$PSCMSM2,140925.00,V,TS,2,O,4.06,0*28	2018-04-20 14:12:31.843
5989	$PSCMSM2,140925.00,A,TEY,1,O,5.13,15*42	2018-04-20 14:12:32.010
5990	$PSCMSM2,140925.00,A,TEY,1,C,0.00,15*49	2018-04-20 14:12:32.097
5991	$PSCMSM2,140925.00,A,TEY,1,H,5.13,15*45	2018-04-20 14:12:32.267
5992	$PSCMGLL,5306.34,N,00953.78,W,141227.00,A,A*65	2018-04-20 14:12:32.367
5993	$PSCMZDA,140926.00,20,04,2018,00,00*79	2018-04-20 14:12:32.550
5994	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:12:32.627
5995	$PSCMSM2,140926.00,V,DST,1,,70.13,15*20	2018-04-20 14:12:32.713
5996	$PSCMSM2,140926.00,V,TSP,1,Y,0.08,3*67	2018-04-20 14:12:32.797
5997	$PSCMSM2,140926.00,V,TSP,1,X,0.24,3*68	2018-04-20 14:12:32.880
5998	$PSCMSM2,140926.00,V,DST,7,,21.44,15*20	2018-04-20 14:12:32.963
5999	$PSCMSM2,140926.00,V,TS,2,C,0.00,0*25	2018-04-20 14:12:33.047
6000	$PSCMSM2,140926.00,V,TS,2,F,1.00,0*21	2018-04-20 14:12:33.127
6001	$PSCMSM2,140926.00,A,TEY,1,O,5.13,15*41	2018-04-20 14:12:33.373
6002	$PSCMSM2,140927.00,A,TEY,1,H,5.13,15*47	2018-04-20 14:12:33.630
6003	$PSCMZDA,140928.00,20,04,2018,00,00*77	2018-04-20 14:12:33.910
6004	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:12:33.990
6005	$PSCMSM2,140928.00,V,TSP,1,Y,0.08,3*69	2018-04-20 14:12:34.160
6006	$PSCMSM2,140928.00,V,TSP,1,X,0.24,3*66	2018-04-20 14:12:34.243
6007	$PSCMSM2,140928.00,A,TS,2,O,4.06,0*32	2018-04-20 14:12:34.410
6008	$PSCMSM2,140928.00,V,TS,2,H,4.06,0*22	2018-04-20 14:12:34.650
6009	$PSCMSM2,140928.00,A,TEY,1,C,0.00,15*44	2018-04-20 14:12:34.823
6010	$PSCMSM2,140928.00,A,TEY,1,F,0.00,15*41	2018-04-20 14:12:34.917
6011	$PSCMSM2,140928.00,A,TEY,1,H,5.13,15*48	2018-04-20 14:12:34.993
6012	$PSCMGLL,5306.34,N,00953.78,W,141230.00,A,A*63	2018-04-20 14:12:35.093
6013	$PSCMZDA,140929.00,20,04,2018,00,00*76	2018-04-20 14:12:35.273
6014	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:12:35.350
6015	$PSCMSM2,140929.00,A,DST,1,,69.38,15*39	2018-04-20 14:12:35.437
6016	$PSCMSM2,140929.00,V,TSP,1,X,0.24,0*64	2018-04-20 14:12:35.603
6017	$PSCMSM2,140929.00,V,TS,2,O,4.06,0*24	2018-04-20 14:12:35.770
6018	$PSCMSM2,140929.00,V,TS,2,H,4.06,0*23	2018-04-20 14:12:36.017
6019	$PSCMVTG,105.00,T,108.00,M,1.30,N,2.41,K,A*31	2018-04-20 14:12:36.213
6020	$PSCMSM2,140930.00,V,TSP,1,Y,0.09,0*62	2018-04-20 14:12:36.543
6021	$PSCMSM2,140930.00,V,DST,7,,21.06,15*21	2018-04-20 14:12:36.713
6022	$PSCMSM2,140930.00,V,TS,2,C,0.00,0*22	2018-04-20 14:12:36.873
6023	$PSCMSM2,140930.00,V,TS,2,F,1.00,0*26	2018-04-20 14:12:36.957
6024	$PSCMVTG,117.00,T,121.00,M,1.40,N,2.59,K,A*37	2018-04-20 14:12:37.237
6025	$PSCMSM2,140931.00,V,DST,1,,68.81,15*24	2018-04-20 14:12:37.483
6026	$PSCMSM2,140931.00,V,DST,7,,21.00,15*26	2018-04-20 14:12:37.733
6027	$PSCMSM2,140931.00,A,TS,2,F,1.00,1*31	2018-04-20 14:12:37.817
6028	$PSCMSM2,140931.00,V,TS,2,O,4.13,1*28	2018-04-20 14:12:37.897
6029	$PSCMSM2,140931.00,V,TS,2,C,0.00,1*22	2018-04-20 14:12:37.980
6030	$PSCMVTG,126.00,T,130.00,M,1.40,N,2.59,K,A*35	2018-04-20 14:12:38.257
6031	$PSCMSM2,140932.00,V,TSP,1,X,0.24,6*68	2018-04-20 14:12:38.673
6032	$PSCMSM2,140932.00,V,DST,7,,20.88,15*24	2018-04-20 14:12:38.757
6033	$PSCMSM2,140932.00,V,TS,2,F,1.00,1*25	2018-04-20 14:12:38.840
6034	$PSCMSM2,140932.00,V,TS,2,C,0.00,1*21	2018-04-20 14:12:39.000
6035	$PSCMGLL,5306.34,N,00953.77,W,141234.00,A,A*68	2018-04-20 14:12:39.183
6036	$PSCMVTG,128.00,T,131.00,M,1.30,N,2.41,K,A*34	2018-04-20 14:12:39.280
6037	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:12:39.443
6038	$PSCMSM2,140933.00,A,TS,2,C,0.00,5*33	2018-04-20 14:12:39.863
6039	$PSCMSM2,140933.00,V,TS,2,F,1.00,5*20	2018-04-20 14:12:39.943
6040	$PSCMSM2,140933.00,V,TS,2,H,4.13,5*29	2018-04-20 14:12:40.107
6041	$PSCMGLL,5306.34,N,00953.77,W,141235.00,A,A*69	2018-04-20 14:12:40.207
6042	$PSCMVTG,110.00,T,114.00,M,1.30,N,2.41,K,A*38	2018-04-20 14:12:40.303
6043	$PSCMDBS,302.45,f,92.19,M,50.41,F*28	2018-04-20 14:12:40.467
6044	$PSCMSM2,140934.00,V,DST,1,,67.75,15*25	2018-04-20 14:12:40.550
6045	$PSCMSM2,140934.00,V,DST,7,,20.75,15*20	2018-04-20 14:12:40.803
6046	$PSCMSM2,140934.00,V,TS,2,C,0.00,5*23	2018-04-20 14:12:40.887
6047	$PSCMSM2,140934.00,V,TS,2,F,1.00,5*27	2018-04-20 14:12:40.967
6048	$PSCMSM2,140934.00,V,TS,2,O,4.13,5*29	2018-04-20 14:12:41.047
6049	$PSCMDBS,301.02,f,91.75,M,50.17,F*22	2018-04-20 14:12:41.490
6050	$PSCMSM2,140935.00,V,DST,1,,67.50,15*23	2018-04-20 14:12:41.820
6051	$PSCMSM2,140935.00,A,TS,2,O,4.19,1*31	2018-04-20 14:12:41.907
6052	$PSCMSM2,140935.00,V,TS,2,C,0.00,1*26	2018-04-20 14:12:41.990
6053	$PSCMSM2,140935.00,V,TS,2,F,1.00,1*22	2018-04-20 14:12:42.070
6054	$PSCMSM2,140935.00,V,TS,2,H,4.19,1*21	2018-04-20 14:12:42.150
6055	$PSCMZDA,140936.00,20,04,2018,00,00*78	2018-04-20 14:12:42.433
6056	$PSCMSM2,140936.00,A,DST,1,,67.06,15*34	2018-04-20 14:12:42.600
6057	$PSCMSM2,140936.00,V,TS,2,O,4.19,1*25	2018-04-20 14:12:42.930
6058	$PSCMSM2,140936.00,V,TS,2,C,0.00,1*25	2018-04-20 14:12:43.013
6059	$PSCMSM2,140936.00,V,TS,2,F,1.00,1*21	2018-04-20 14:12:43.093
6060	$PSCMSM2,140936.00,V,TS,2,H,4.19,1*22	2018-04-20 14:12:43.177
6061	$PSCMGLL,5306.34,N,00953.77,W,141238.00,A,A*64	2018-04-20 14:12:43.277
6062	$PSCMZDA,140937.00,20,04,2018,00,00*79	2018-04-20 14:12:43.457
6063	$PSCMDBS,293.64,f,89.50,M,48.94,F*24	2018-04-20 14:12:43.537
6064	$PSCMSM2,140937.00,V,TSP,1,X,0.19,0*65	2018-04-20 14:12:43.787
6065	$PSCMSM2,140937.00,V,DST,7,,20.63,15*24	2018-04-20 14:12:43.873
6066	$PSCMSM2,140937.00,V,TS,2,O,4.19,1*24	2018-04-20 14:12:43.953
6067	$PSCMSM2,140937.00,V,TS,2,C,0.00,1*24	2018-04-20 14:12:44.033
6068	$PSCMSM2,140937.00,V,TS,2,F,1.00,1*20	2018-04-20 14:12:44.117
6069	$PSCMSM2,140937.00,V,TS,2,H,4.19,1*23	2018-04-20 14:12:44.197
6070	$PSCMGLL,5306.34,N,00953.77,W,141239.00,A,A*65	2018-04-20 14:12:44.297
6071	$PSCMVTG,115.00,T,119.00,M,1.30,N,2.41,K,A*30	2018-04-20 14:12:44.397
6072	$PSCMZDA,140938.00,20,04,2018,00,00*76	2018-04-20 14:12:44.480
6073	$PSCMDBS,293.64,f,89.50,M,48.94,F*24	2018-04-20 14:12:44.557
6074	$PSCMSM2,140938.00,V,DST,1,,66.31,15*28	2018-04-20 14:12:44.643
6075	$PSCMSM2,140938.00,V,TSP,1,Y,0.11,0*63	2018-04-20 14:12:44.727
6076	$PSCMZDA,140939.00,20,04,2018,00,00*77	2018-04-20 14:12:45.503
6077	$PSCMSM2,140939.00,V,DST,1,,65.94,15*25	2018-04-20 14:12:45.667
6078	$PSCMSM2,140939.00,V,TSP,1,Y,0.11,0*62	2018-04-20 14:12:45.750
6079	$PSCMSM2,140939.00,A,TS,2,F,0.00,1*38	2018-04-20 14:12:46.000
6080	$PSCMVTG,119.00,T,122.00,M,1.10,N,2.04,K,A*37	2018-04-20 14:12:46.443
6081	$PSCMZDA,140940.00,20,04,2018,00,00*79	2018-04-20 14:12:46.523
6082	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:12:46.603
6083	$PSCMSM2,140940.00,V,DST,1,,65.75,15*24	2018-04-20 14:12:46.690
6084	$PSCMSM2,140940.00,V,TSP,1,X,0.18,0*64	2018-04-20 14:12:46.857
6085	$PSCMSM2,140940.00,V,DST,7,,20.44,15*21	2018-04-20 14:12:46.940
6086	$PSCMSM2,140940.00,V,TS,2,F,0.00,1*21	2018-04-20 14:12:47.023
6087	$PSCMSM2,140940.00,V,TS,2,C,0.00,1*24	2018-04-20 14:12:47.183
6088	$PSCMGLL,5306.34,N,00953.77,W,141242.00,A,A*69	2018-04-20 14:12:47.367
6089	$PSCMZDA,140941.00,20,04,2018,00,00*78	2018-04-20 14:12:47.547
6090	$PSCMSM2,140941.00,A,DST,1,,65.31,15*32	2018-04-20 14:12:47.710
6091	$PSCMSM2,140941.00,V,TSP,1,X,0.18,0*65	2018-04-20 14:12:47.880
6092	$PSCMSM2,140941.00,A,DST,7,,20.25,15*30	2018-04-20 14:12:47.963
6093	$PSCMSM2,140941.00,V,TS,2,F,0.00,9*28	2018-04-20 14:12:48.127
6094	$PSCMSM2,140941.00,V,TS,2,O,4.25,9*22	2018-04-20 14:12:48.207
6095	$PSCMSM2,140941.00,V,TS,2,H,4.25,9*25	2018-04-20 14:12:48.290
6096	$PSCMGLL,5306.34,N,00953.77,W,141243.00,A,A*68	2018-04-20 14:12:48.390
6097	$PSCMVTG,114.00,T,118.00,M,1.30,N,2.41,K,A*30	2018-04-20 14:12:48.487
6098	$PSCMSM2,140942.00,V,TSP,1,X,0.18,0*66	2018-04-20 14:12:48.900
6099	$PSCMSM2,140942.00,V,TS,2,C,0.00,0*27	2018-04-20 14:12:49.150
6100	$PSCMSM2,140942.00,V,TS,2,F,0.00,0*22	2018-04-20 14:12:49.230
6101	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:12:49.590
6102	$PSCMSM2,140943.00,A,TSP,1,Y,0.19,8*78	2018-04-20 14:12:49.760
6103	$PSCMSM2,140943.00,V,TSP,1,X,0.17,8*60	2018-04-20 14:12:49.843
6104	$PSCMSM2,140943.00,V,DST,7,,20.06,15*24	2018-04-20 14:12:49.930
6105	$PSCMSM2,140943.00,V,TS,2,O,4.25,0*29	2018-04-20 14:12:50.010
6106	$PSCMSM2,140943.00,V,TS,2,C,0.00,0*26	2018-04-20 14:12:50.090
6107	$PSCMSM2,140943.00,V,TS,2,F,0.00,0*23	2018-04-20 14:12:50.173
6108	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:12:50.533
6109	$PSCMSM2,140944.00,A,DST,1,,64.00,15*34	2018-04-20 14:12:50.620
6110	$PSCMSM2,140944.00,V,TSP,1,Y,0.21,8*63	2018-04-20 14:12:50.700
6111	$PSCMSM2,140944.00,V,TSP,1,X,0.17,8*67	2018-04-20 14:12:50.783
6112	$PSCMSM2,140944.00,A,DST,7,,19.94,15*35	2018-04-20 14:12:50.870
6113	$PSCMSM2,140944.00,V,TS,2,C,0.00,0*21	2018-04-20 14:12:51.033
6114	$PSCMSM2,140944.00,V,TS,2,F,0.00,0*24	2018-04-20 14:12:51.113
6115	$PSCMVTG,100.00,T,104.00,M,1.60,N,2.96,K,A*37	2018-04-20 14:12:51.310
6116	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:12:51.473
6117	$PSCMSM2,140945.00,V,DST,1,,63.56,15*26	2018-04-20 14:12:51.560
6118	$PSCMSM2,140945.00,V,TSP,1,Y,0.23,8*60	2018-04-20 14:12:51.643
6119	$PSCMSM2,140945.00,V,TSP,1,X,0.17,8*66	2018-04-20 14:12:51.727
6120	$PSCMSM2,140945.00,V,DST,7,,19.81,15*27	2018-04-20 14:12:51.810
6121	$PSCMSM2,140945.00,V,TS,2,C,0.00,0*20	2018-04-20 14:12:51.973
6122	$PSCMSM2,140945.00,V,TS,2,F,0.00,0*25	2018-04-20 14:12:52.073
6123	$PSCMVTG,100.00,T,104.00,M,1.60,N,2.96,K,A*37	2018-04-20 14:12:52.253
6124	$PSCMDBS,298.15,f,90.88,M,49.69,F*27	2018-04-20 14:12:52.417
6125	$PSCMSM2,140946.00,V,TSP,1,Y,0.25,8*65	2018-04-20 14:12:52.583
6126	$PSCMSM2,140946.00,V,TSP,1,X,0.17,8*65	2018-04-20 14:12:52.670
6127	$PSCMSM2,140946.00,V,TS,2,C,0.00,0*23	2018-04-20 14:12:52.917
6128	$PSCMSM2,140946.00,V,TS,2,F,0.00,0*26	2018-04-20 14:12:52.997
6129	$PSCMGLL,5306.34,N,00953.77,W,141248.00,A,A*63	2018-04-20 14:12:53.100
6130	$PSCMVTG,110.00,T,114.00,M,1.40,N,2.59,K,A*36	2018-04-20 14:12:53.197
6131	$PSCMSM2,140947.00,V,DST,1,,62.75,15*24	2018-04-20 14:12:53.443
6132	$PSCMSM2,140947.00,A,TSP,1,Y,0.28,0*76	2018-04-20 14:12:53.527
6133	$PSCMSM2,140947.00,V,DST,7,,19.63,15*29	2018-04-20 14:12:53.697
6134	$PSCMSM2,140947.00,V,TS,2,C,0.00,0*22	2018-04-20 14:12:53.860
6135	$PSCMSM2,140947.00,V,TS,2,F,0.00,0*27	2018-04-20 14:12:53.940
6136	$PSCMSM2,140947.00,A,TEY,1,H,,15*58	2018-04-20 14:12:54.097
6137	$PSCMGLL,5306.34,N,00953.77,W,141249.00,A,A*62	2018-04-20 14:12:54.197
6138	$PSCMZDA,140948.00,20,04,2018,00,00*71	2018-04-20 14:12:54.380
6139	$PSCMDBS,293.64,f,89.50,M,48.94,F*24	2018-04-20 14:12:54.457
6140	$PSCMSM2,140948.00,V,TSP,1,X,0.17,0*63	2018-04-20 14:12:54.710
6141	$PSCMSM2,140948.00,V,DST,7,,19.56,15*20	2018-04-20 14:12:54.797
6142	$PSCMSM2,140948.00,V,TS,2,O,4.31,0*27	2018-04-20 14:12:54.877
6143	$PSCMSM2,140948.00,V,TS,2,F,0.00,0*28	2018-04-20 14:12:55.040
6144	$PSCMSM2,140948.00,V,TS,2,H,4.31,0*20	2018-04-20 14:12:55.120
6145	$PSCMSM2,140948.00,V,TEY,1,H,,15*40	2018-04-20 14:12:55.197
6146	$PSCMVTG,125.00,T,129.00,M,1.30,N,2.41,K,A*30	2018-04-20 14:12:55.397
6147	$PSCMZDA,140949.00,20,04,2018,00,00*70	2018-04-20 14:12:55.480
6148	$PSCMSM2,140949.00,V,TSP,1,Y,0.30,0*66	2018-04-20 14:12:55.727
6149	$PSCMSM2,140949.00,V,TSP,1,X,0.17,0*62	2018-04-20 14:12:55.810
6150	$PSCMSM2,140949.00,A,DST,7,,19.56,15*36	2018-04-20 14:12:55.897
6151	$PSCMSM2,140949.00,V,TS,2,F,0.00,11*19	2018-04-20 14:12:56.060
6152	$PSCMSM2,140949.00,V,TS,2,O,4.31,11*16	2018-04-20 14:12:56.147
6153	$PSCMSM2,140949.00,V,TS,2,H,4.31,11*11	2018-04-20 14:12:56.230
6154	$PSCMSM2,140949.00,A,TEY,1,H,,15*56	2018-04-20 14:12:56.307
6155	$PSCMZDA,140950.00,20,04,2018,00,00*78	2018-04-20 14:12:56.587
6156	$PSCMSM2,140950.00,V,TS,2,C,0.00,11*14	2018-04-20 14:12:57.087
6157	$PSCMSM2,140950.00,V,TS,2,F,0.00,11*11	2018-04-20 14:12:57.170
6158	$PSCMSM2,140950.00,V,TS,2,H,4.31,11*19	2018-04-20 14:12:57.337
6159	$PSCMGLL,5306.34,N,00953.76,W,141252.00,A,A*69	2018-04-20 14:12:57.513
6160	$PSCMVTG,104.00,T,107.00,M,1.50,N,2.78,K,A*33	2018-04-20 14:12:57.610
6161	$PSCMZDA,140951.00,20,04,2018,00,00*79	2018-04-20 14:12:57.697
6162	$PSCMSM2,140951.00,V,DST,1,,61.44,15*22	2018-04-20 14:12:57.860
6163	$PSCMSM2,140951.00,A,DST,7,,19.50,15*39	2018-04-20 14:12:58.110
6164	$PSCMSM2,140951.00,V,TS,2,C,0.00,11*15	2018-04-20 14:12:58.197
6165	$PSCMSM2,140951.00,V,TS,2,F,0.00,11*10	2018-04-20 14:12:58.280
6166	$PSCMSM2,140951.00,V,TS,2,H,4.31,11*18	2018-04-20 14:12:58.447
6167	$PSCMGLL,5306.34,N,00953.76,W,141253.00,A,A*68	2018-04-20 14:12:58.623
6168	$PSCMDBS,299.58,f,91.31,M,49.93,F*29	2018-04-20 14:12:58.880
6169	$PSCMSM2,140953.00,V,TSP,1,Y,0.34,0*69	2018-04-20 14:12:59.047
6170	$PSCMSM2,140953.00,V,TSP,1,X,0.17,0*69	2018-04-20 14:12:59.130
6171	$PSCMSM2,140953.00,V,DST,7,,19.44,15*29	2018-04-20 14:12:59.217
6172	$PSCMSM2,140953.00,A,TS,2,F,0.00,1*34	2018-04-20 14:12:59.297
6173	$PSCMSM2,140953.00,V,TS,2,C,0.00,1*26	2018-04-20 14:12:59.460
6174	$PSCMVTG,90.00,T,94.00,M,1.60,N,2.96,K,A*37	2018-04-20 14:12:59.810
